conversation_id,brand,customer_tweet_id,brand_tweet_id,customer_text,brand_text,customer_created_at,brand_created_at
2594_2592,AmazonHelp,2594,2592,@AmazonHelp Want to speak to someone at corp to address these issues.,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN,Tue Oct 31 20:18:44 +0000 2017,Tue Oct 31 20:35:32 +0000 2017
2598_2595,AmazonHelp,2598,2595,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,Tue Oct 31 19:52:08 +0000 2017,Tue Oct 31 20:04:28 +0000 2017
2602_2599,AmazonHelp,2602,2599,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH",Tue Oct 31 19:21:37 +0000 2017,Tue Oct 31 19:23:37 +0000 2017
3655_3654,AmazonHelp,3655,3654,"just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying @115830","@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb ^KI",Wed Nov 22 10:02:47 +0000 2017,Wed Nov 22 10:13:29 +0000 2017
3724_3722,AmazonHelp,3724,3722,@AmazonHelp There was only one costing a lot more than £20 and  FBA -stating eligibility !,"@116610 We'd like to take a look into this with you. When you have a moment, please reach out to us here: https://t.co/qy3J24VGxb ^AC",Tue Oct 31 23:04:13 +0000 2017,Tue Oct 31 23:11:29 +0000 2017
3726_3725,AmazonHelp,3726,3725,@115830 Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,@116610 Is everything in your basket eligible? You can find more info here: https://t.co/d1x19RiAXm Let us know if this helps! ^EB,Tue Oct 31 22:53:28 +0000 2017,Tue Oct 31 23:02:00 +0000 2017
3729_3727,AmazonHelp,3729,3727,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk ^LA,Tue Oct 31 22:34:33 +0000 2017,Tue Oct 31 23:11:29 +0000 2017
3728_3730,AmazonHelp,3728,3730,@AmazonHelp All of them,@116611 Hmm.... Let's take a closer look into what's going on here: https://t.co/jzvkhdlrK5 ^ML,Tue Oct 31 23:12:06 +0000 2017,Tue Oct 31 23:15:34 +0000 2017
3733_3731,AmazonHelp,3733,3731,"@AmazonHelp um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...",@116612 I'm sorry your account is locked! Please reach out directly to us here: https://t.co/jzvkhdlrK5 so we can take a closer look. ^TN,Tue Oct 31 22:57:48 +0000 2017,Tue Oct 31 23:07:02 +0000 2017
3732_3734,AmazonHelp,3732,3734,@AmazonHelp I can’t log in because it’s locked.,"@116612 The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB",Tue Oct 31 23:29:03 +0000 2017,Tue Oct 31 23:36:32 +0000 2017
3737_3735,AmazonHelp,3737,3735,@AmazonHelp Warum ist es mir (und scheinbar auch ein paar anderen) nicht möglich per Bankeinzug zu bezahlen?,@116613 Hier findest du alle Infos darüber: https://t.co/FSmvkW0SJB ^AS,Tue Oct 31 22:54:07 +0000 2017,Tue Oct 31 23:06:31 +0000 2017
3736_3738,AmazonHelp,3736,3738,@AmazonHelp Kann ich dann wenigstens mein Amazon-Konto aufladen um zu bezahlen. Ich habe keine Kreditkarte und möchte auch keine,"@116613 Du hast die Möglichkeit, Amazon.de Geschenkkarten aus dem stationären Handel für deine Bestellungen einzulösen. Gruß ^DS",Tue Oct 31 23:13:39 +0000 2017,Wed Nov 01 05:10:28 +0000 2017
3740_3739,AmazonHelp,3740,3739,"@AmazonHelp na ultima atualização da entrega do meu pedido, consta que não foi possível localizar o meu endereço, poderia ajudar?",@116614 Olá Georgiano. Sinto muito em saber disso. Por favor entre em contato com o nosso SAC no seguinte link: https://t.co/ouAOLcNWp4 ^JJ,Tue Oct 31 22:49:24 +0000 2017,Tue Oct 31 23:04:57 +0000 2017
3742_3741,AmazonHelp,3742,3741,Thanks @116090 for ruining #Halloween - still no sign of the costume I ordered in Sept. Guess Rosie will just have to sit this one out. https://t.co/1tVEv5DZuM,"@116615 Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: https://t.co/PyACxvY8Qo ^BL",Tue Oct 31 22:59:06 +0000 2017,Tue Oct 31 23:01:36 +0000 2017
3744_3743,AmazonHelp,3744,3743,@AmazonHelp infórmese... no voy a perder más mi tiempo...,@116616 ¿Puedes explicarnos bien el inconveniente  y mandarnos los detalles en este enlace por favor? https://t.co/kUkXHFkYWd  ^JJ,Tue Oct 31 22:42:37 +0000 2017,Tue Oct 31 23:01:36 +0000 2017
3749_3747,AmazonHelp,3749,3747,@116618 why your videos on Germany breaks too?,@116617 Have you already tried a restart? Kind regards ^NW,Tue Oct 31 22:51:34 +0000 2017,Tue Oct 31 23:00:27 +0000 2017
3748_3750,AmazonHelp,3748,3750,"@AmazonHelp Many times, but still failing, and it happen with some show",@116617 Is this still ongoing? What devices are you using? ^AN,Tue Oct 31 23:02:35 +0000 2017,Wed Nov 01 05:04:00 +0000 2017
3751_3752,AmazonHelp,3751,3752,@AmazonHelp Sadly yes,@116617 What devices are you using for Amazon Video? ^AN,Wed Nov 01 09:36:48 +0000 2017,Wed Nov 01 09:58:00 +0000 2017
3753_3754,AmazonHelp,3753,3754,"@AmazonHelp Mac book pro, with Chrome",@116617 In this case please contact my colleagues via: https://t.co/LFLW8z8jr2 They will help you! Regards ^DW,Wed Nov 01 10:09:20 +0000 2017,Wed Nov 01 10:24:27 +0000 2017
3753_3755,AmazonHelp,3753,3755,"@AmazonHelp Mac book pro, with Chrome",@116617 Hi! I just wanted to ask if my colleagues could assist you? Regards ^TA,Wed Nov 01 10:09:20 +0000 2017,Thu Nov 02 10:25:31 +0000 2017
3756_3757,AmazonHelp,3756,3757,"@AmazonHelp I need to change the language of my account to be able to get support, which I don't have the time to do, there's any other way to contact?",@116617 Changing language is just a simple click: https://t.co/CXXk5VglR4 You can reach our support here: https://t.co/aAfOxTGpe1 ^UK,Thu Nov 02 10:31:10 +0000 2017,Thu Nov 02 10:47:31 +0000 2017
3759_3758,AmazonHelp,3759,3758,@115830 you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡,"@116619  I'm sorry your parcel wasn't delivered. Please reach us here: https://t.co/XRh1cqD2lT, so we can look into this with you. ^MO",Tue Oct 31 21:40:54 +0000 2017,Tue Oct 31 23:00:27 +0000 2017
4788_4787,AmazonHelp,4788,4787,So sad @AmazonHelp @115830 ruined his FIRST Halloween by failing to deliver his tiny costume 2 days running #whypayprime? #amazon #prime,@116830 Oh no! Did we miss the expected delivery date from your confirmation e-mail here: https://t.co/OmqrPtDrzj Please let us know. ^KL,Tue Oct 31 23:18:00 +0000 2017,Tue Oct 31 23:25:39 +0000 2017
4829_4828,AmazonHelp,4829,4828,@115830  website impossible to navigate - all I want to do is email about a faulty item - 20 min going round in circles. Infuriating 😡😡😡,"@116845 I'm sorry for the trouble! Let's go over your available options here:  https://t.co/JzP7hlA23B
^LL",Tue Oct 31 22:59:05 +0000 2017,Tue Oct 31 23:21:32 +0000 2017
4831_4830,AmazonHelp,4831,4830,"@115833, hi, I've bought an Amazon echo for for a present do they also need an Amazon alexa?",@116846 Alexa is a free download you will need to set-up your new Amazon Echo! You can learn more here: https://t.co/f8fHTB1Gs5 ^BN,Tue Oct 31 22:42:55 +0000 2017,Tue Oct 31 23:21:32 +0000 2017
4834_4832,AmazonHelp,4834,4832,@115821 Apparently if you preorder something then move and update your address the preorder doesn't update automagically.  #lessonlearned?,"@116847 Uh oh! If you can't recover it, please reach out to us here and we'll see what options are available: https://t.co/VoPytkt92p ^MB",Tue Oct 31 23:12:07 +0000 2017,Tue Oct 31 23:20:32 +0000 2017
4838_4836,AmazonHelp,4838,4836,"@116313 注文した覚えのないものが届きました。
家族も誰も何もしていません。
勝手にレビューも書いてたり、ギフト券も購入してる様子。
今パニック状態なのですが、どこに連絡すればよいのでしょうか？","@116848 アマゾンです。重ねてのご案内となりますが、カスタマーサービスにて状況を確認させていただきます。こちらからお問い合わせください。https://t.co/NtNAX2Qh2u  
サインインが出来ない場合は、フリーダイヤル：0120-999-373へ直接ご連絡ください。ET",Wed Nov 22 10:30:10 +0000 2017,Wed Nov 22 10:38:51 +0000 2017
4837_4839,AmazonHelp,4837,4839,"@AmazonHelp アカウント凍結して不正アクセスを調べてもらうことになりました。
ありがとうございました。",@116848 恐れ入ります。調査結果を今しばらくお待ちくださいますようお願いいたします。リプライありがとうございました。　SM,Wed Nov 22 11:59:26 +0000 2017,Wed Nov 22 12:08:55 +0000 2017
4850_4846,AmazonHelp,4850,4846,"@AmazonHelp already tried help by mail and still problem persist, please close my account and don't want to be a customer anymore https://t.co/m2g5tP26fX","@116849 I'm sorry. We can't access your account via Twitter. For assistance, please reach us here: https://t.co/jzvkhdlrK5 ^WT",Tue Oct 31 23:12:08 +0000 2017,Tue Oct 31 23:20:32 +0000 2017
4849_4851,AmazonHelp,4849,4851,"@AmazonHelp how is Amazon going to solve this? By mail, text, call, customer phone service, no one is able to help me https://t.co/jhzCjY2bOw",@116849 We want our team to investigate this further with you. Please reach out to us using the secure link: https://t.co/m1LX91jiEQ,Thu Nov 02 15:04:55 +0000 2017,Thu Nov 02 15:12:37 +0000 2017
4853_4852,AmazonHelp,4853,4852,"@AmazonHelp no luck it keeps asking for code witch is not sending to my phone can Amazon eliminate the 2 step method, this is so frustrating","@116849 I'm so sorry for the frustration, Luis. We should absolutely be able to help! Please contact us using the link TN provided. ^SD",Tue Oct 31 17:55:09 +0000 2017,Tue Oct 31 18:05:02 +0000 2017
4855_4854,AmazonHelp,4855,4854,"@AmazonHelp no luck on receiving the code by text or call, will I loose my account, yesterday a phone representative tried to help already https://t.co/Yn5SUBQonU",@116849 I'm sorry for the challenge signing in. Please use the link from above again so that we can help. Keep us updated! ^MH,Tue Oct 31 13:47:53 +0000 2017,Tue Oct 31 14:13:27 +0000 2017
4857_4856,AmazonHelp,4857,4856,@AmazonHelp USAs Amazon. Com,@116849 Please reach out to us directly here: https://t.co/jzvkhdlrK5 We'd love to help get you logged in! ^TN,Tue Oct 31 02:03:11 +0000 2017,Tue Oct 31 02:36:31 +0000 2017
4859_4858,AmazonHelp,4859,4858,@AmazonHelp Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck,@116849 Sorry you're having problems logging in. Please let us know which Amazon site you are using (.com .es). Thanks. ^SE,Mon Oct 30 23:53:59 +0000 2017,Tue Oct 31 00:47:34 +0000 2017
4861_4860,AmazonHelp,4861,4860,"To the person or persons that stole that big, heavy Amazon box of my porch today: enjoy 200 13 gallon garbage bags!","@116850 Oh no! Have you had a chance to report this to us: https://t.co/CYqkdUakWJ? If so, what options and insight did we provide? ^GM",Tue Oct 31 23:11:36 +0000 2017,Tue Oct 31 23:17:37 +0000 2017
4864_4862,AmazonHelp,4864,4862,"Hey @115821, maybe don't ask people to pay $8 for ""launch day arrival"" if you're not going to ship the package until the day after launch!","@116851 I'm sorry for the poor experience, Skylar. Were you given a reason for the delay? Check here: https://t.co/KhGfgWxX2q ^FD",Tue Oct 31 23:08:45 +0000 2017,Tue Oct 31 23:16:02 +0000 2017
4863_4865,AmazonHelp,4863,4865,@AmazonHelp They said it was UPS. UPS says they never received the package to deliver ¯\_(ツ)_/¯,"@116851 To confirm, what does the latest tracking update show? Please check here: https://t.co/eR31oAnsW2 ^BE",Tue Oct 31 23:29:40 +0000 2017,Tue Oct 31 23:57:00 +0000 2017
4868_4867,AmazonHelp,4868,4867,Ordered one simple camera from @115821 3x and all the 3x it’s been lost in transit. Ha you’ve got to be kidding me.. 😒😒😒😒😒,"@116852 I'm very sorry about your lost package, Lodi! We'd like to help! Please reach out to us here: https://t.co/hApLpMlfHN ^HM",Tue Oct 31 23:05:09 +0000 2017,Tue Oct 31 23:16:00 +0000 2017
4947_4945,AmazonHelp,4947,4945,@AmazonHelp Solo dice “en reparto” pero no tiene un número de contacto con el repartidor que es de Amazon Services 😩,"@116874 Gracias por la información, Quirino.
Por favor, contacta con nuestros colegas de Servicio al Cliente para una atención personalizada y puedan darte información precisa sobre tu paquete.
Lo puedes hacer a través del siguiente enlace: https://t.co/beR78zMMYB
^LC",Sun Nov 26 00:25:49 +0000 2017,Sun Nov 26 00:29:27 +0000 2017
4946_4948,AmazonHelp,4946,4948,@AmazonHelp Excelente servicio! Recibí mis paquetes hace un par de minutos!,@116874 ¡Nos alegra saberlo Quirino! Te agradecemos que nos hayas contactado y esperamos que puedas disfrutar de tu compra. Quedamos a tu servicio. ¡Saludos!  ^PC,Sun Nov 26 00:44:09 +0000 2017,Sun Nov 26 00:47:00 +0000 2017
4950_4949,AmazonHelp,4950,4949,@AmazonHelp No. Como puedo contactarlo,@116874 Quirino al ingresar al correo de confirmación de compra te aparecerá un enlace en el cual esta el número de guía de tu pedido. También puedes utilizar la siguiente información para contactar con el transportista:  https://t.co/mEKBC5rf63 ^PC,Sun Nov 26 00:20:06 +0000 2017,Sun Nov 26 00:23:00 +0000 2017
4952_4951,AmazonHelp,4952,4951,@116875 ¿como puedo trackear si esta próximo a ser entregado un paquete que tiene fecha de hoy? Gracias,"@116874 ¡Hola, Quirino! Lamentamos cualquier confusión generada, ¿te has puesto en contacto con el transportista asignado a la entrega? ^LC",Sun Nov 26 00:16:48 +0000 2017,Sun Nov 26 00:19:30 +0000 2017
4954_4953,AmazonHelp,4954,4953,"Got 2 packages delivered today from @115821 via their AMZL service. One package gets dumped at Leasing Office, which is not the address on package &amp; 1 package gets delivered to address on package, which is my apartment. 2 drivers, different results. I was home all day.",@116876 I'm sorry for the frustration! We'd like to investigate and escalate this to the correct team. Please send us your details here: https://t.co/z3ZEuyUDXX ^JP,Sun Nov 26 00:17:44 +0000 2017,Sun Nov 26 00:28:50 +0000 2017
4957_4955,AmazonHelp,4957,4955,"I swear Amazon are trying to annoy me, I've just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed. 1st echo dot and then 3 packages lost and now another echo dot possibly delayed.","@116877 I'm sorry for the ongoing trouble with your deliveries! Have you had a chance to contact us about this: https://t.co/JzP7hlA23B? If so, what information or options were we able to offer? ^SB",Sun Nov 26 00:20:16 +0000 2017,Sun Nov 26 00:27:57 +0000 2017
